participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,trial_n,correct_response,response,is_correct,rt_raw,sentence_dur,rt_adj
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,castilian,mismatch,declarative-broad-focus,El nino oye el rio,18,0,0,1,2.35757,1.41,0.94757
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,mexican,match,declarative-narrow-focus,Ana lleva el abrigo,19,0,0,1,1.87869,1.06,0.8186899999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,puertorican,match,declarative-narrow-focus,Emilio ama la marcha,20,0,0,1,1.754805,1.21,0.544805
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,argentine,mismatch,declarative-narrow-focus,El nino oye el rio,21,0,0,1,1.92037,1.35,0.5703699999999998
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,puertorican,mismatch,declarative-narrow-focus,El bebe comia muy bien,22,0,0,1,2.722745,1.19,1.5327450000000002
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,cuban,match,interrogative-total-yn,Manuela vende el carro,23,1,0,0,2.11946,1.22,0.8994600000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,peruvian,match,interrogative-partial-wh,Por que ama la navidad,24,1,0,0,7.70069,1.54,6.16069
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,peruvian,match,interrogative-partial-wh,Por que iba a Bolivia,25,1,1,1,3.530605,1.29,2.240605
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,cuban,match,interrogative-total-yn,Emilio ama la marcha,26,1,0,0,4.42071,1.28,3.1407099999999994
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,andalusian,mismatch,declarative-narrow-focus,Mi novio viene del lago,27,0,0,1,2.04075,1.21,0.8307500000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,castilian,match,declarative-broad-focus,Emilio ama la marcha,28,0,0,1,2.99583,1.4,1.5958300000000003
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,andalusian,mismatch,interrogative-partial-wh,Por que oia el rio,29,1,1,1,3.145675,1.27,1.8756750000000002
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,argentine,match,interrogative-partial-wh,Cuando bebia el vino,30,1,1,1,2.181475,1.14,1.041475
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,argentine,match,interrogative-total-yn,Maria bebe el vino,31,1,1,1,2.044045,1.26,0.7840450000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,peruvian,mismatch,interrogative-total-yn,Mi novio viene del lago,32,1,1,1,1.895215,1.63,0.2652150000000002
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,chilean,match,declarative-broad-focus,Mariano habla del tiempo,33,0,0,1,2.27063,1.47,0.8006300000000002
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,34,0,0,1,2.195085,1.28,0.9150850000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-broad-focus,Mi tia odia la lluvia,35,0,0,1,1.95848,1.14,0.8184800000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,chilean,match,interrogative-total-yn,Marta abre el regalo,36,1,1,1,1.550985,1.26,0.29098500000000005
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,peruvian,mismatch,declarative-narrow-focus,El hombre mira la luna,37,0,0,1,1.819715,1.43,0.38971500000000003
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,argentine,match,declarative-broad-focus,David leia el libro,38,0,0,1,1.685305,1.34,0.345305
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,cuban,match,declarative-narrow-focus,Daniel iba a Bolivia,39,0,0,1,2.893855,1.29,1.6038549999999998
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,castilian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,40,1,1,1,1.891405,1.55,0.34140499999999996
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,argentine,match,interrogative-partial-wh,Cuando vendia el carro,41,1,0,0,7.28279,1.11,6.17279
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,mexican,mismatch,declarative-narrow-focus,Mi madre come la fruta,42,0,0,1,1.756935,1.27,0.4869349999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,andalusian,match,interrogative-total-yn,Ana lleva el abrigo,43,1,1,1,1.514035,1.22,0.29403500000000005
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,argentine,match,declarative-broad-focus,Ana lleva el abrigo,44,0,0,1,1.74172,1.1,0.6417199999999998
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,mexican,mismatch,declarative-broad-focus,La nina lava el plato,45,0,0,1,2.165375,1.1,1.065375
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,puertorican,mismatch,declarative-broad-focus,Mi novio viene del lago,46,0,0,1,3.66465,1.22,2.44465
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,puertorican,match,declarative-narrow-focus,Maria bebe el vino,47,0,0,1,1.85367,1.2,0.65367
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,mexican,mismatch,interrogative-total-yn,El hombre mira la luna,48,1,1,1,1.617545,1.12,0.4975449999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,peruvian,mismatch,declarative-broad-focus,El hombre mira la luna,49,0,0,1,1.755275,1.35,0.40527499999999983
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,castilian,match,interrogative-partial-wh,Cuando lleva el abrigo,50,1,1,1,1.93467,1.28,0.6546699999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,cuban,mismatch,declarative-broad-focus,La maestra vive en Paris,51,0,0,1,1.716745,1.29,0.42674499999999993
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,castilian,match,declarative-broad-focus,Maria bebe el vino,52,0,0,1,1.837855,1.36,0.4778549999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,mexican,match,interrogative-partial-wh,Por que hablaba del agua,53,1,1,1,1.863545,1.21,0.653545
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,chilean,mismatch,interrogative-partial-wh,Por que desayuna muy bien,54,1,1,1,1.78963,1.45,0.3396300000000001
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,chilean,mismatch,interrogative-partial-wh,Por que vivia en Paris,55,1,1,1,1.686625,1.38,0.30662500000000015
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,argentine,mismatch,interrogative-partial-wh,Cuando comia la fruta,56,1,1,1,5.32612,1.32,4.00612
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,mexican,match,interrogative-total-yn,Daniel iba a Bolivia,57,1,1,1,2.0797,1.33,0.7496999999999998
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,cuban,mismatch,interrogative-total-yn,Mi tia odia la lluvia,58,1,1,1,3.534995,1.22,2.3149949999999997
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,cuban,match,declarative-broad-focus,Daniel iba a Bolivia,59,0,0,1,2.108085,1.58,0.5280849999999999
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,60,1,1,1,4.13351,1.22,2.9135100000000005
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,castilian,match,interrogative-total-yn,David leia el libro,61,1,1,1,2.94595,1.43,1.51595
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,andalusian,mismatch,interrogative-total-yn,La nina lava el plato,62,1,1,1,1.966935,1.41,0.5569350000000002
midd17,learner,Southwest,Mexico,no,12 or younger,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,peruvian,mismatch,declarative-narrow-focus,La nina lava el plato,63,0,0,1,1.80744,1.62,0.18743999999999983
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,puertorican,match,interrogative-partial-wh,Por que iba a Bolivia,0,1,1,1,1.501,1.02,0.48099999999999987
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,peruvian,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1,1.806,1.58,0.22599999999999998
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,cuban,mismatch,declarative-narrow-focus,La maestra vive en Paris,2,0,0,1,1.584,1.21,0.3740000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,andalusian,match,interrogative-partial-wh,Cuando leia el libro,3,1,1,1,1.689,1.31,0.379
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,peruvian,mismatch,interrogative-partial-wh,Por que vivia en Paris,4,1,1,1,1.941,1.55,0.391
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,castilian,mismatch,declarative-narrow-focus,Mi novio viene del lago,5,0,0,1,2.201,1.49,0.7110000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,argentine,match,declarative-broad-focus,Ana lleva el abrigo,6,0,0,1,1.657,1.1,0.5569999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,andalusian,mismatch,interrogative-partial-wh,Por que oia el rio,7,1,0,0,1.711,1.27,0.44100000000000006
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,chilean,mismatch,interrogative-total-yn,El nino oye el rio,8,1,0,0,1.668,1.27,0.3979999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,mexican,match,interrogative-total-yn,Manuela vende el carro,9,1,1,1,1.826,1.26,0.5660000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,cuban,match,declarative-narrow-focus,Manuela vende el carro,10,0,0,1,1.858,1.38,0.4780000000000002
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,andalusian,match,interrogative-partial-wh,Cuando lleva el abrigo,11,1,1,1,1.651,1.21,0.44100000000000006
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,mexican,mismatch,declarative-broad-focus,Mi novio viene del lago,12,0,0,1,1.833,1.14,0.6930000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,castilian,match,interrogative-partial-wh,Por que hablaba del agua,13,1,1,1,1.504,1.46,0.04400000000000004
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,interrogative-total-yn,Mi tia odia la lluvia,14,1,1,1,1.967,1.37,0.597
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,argentine,match,declarative-narrow-focus,Emilio ama la marcha,15,0,0,1,1.792,1.38,0.41200000000000014
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,castilian,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,16,0,0,1,2.043,1.42,0.6230000000000002
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,puertorican,match,declarative-broad-focus,Marta abre el regalo,17,0,0,1,1.839,1.18,0.659
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,argentine,match,declarative-narrow-focus,David leia el libro,18,0,0,1,1.523,1.13,0.393
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,castilian,mismatch,interrogative-total-yn,El bebe comia muy bien,19,1,1,1,1.516,1.47,0.04600000000000004
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,mexican,mismatch,interrogative-partial-wh,Por que venia del lago,20,1,1,1,1.233,1.07,0.16300000000000003
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,mexican,mismatch,declarative-narrow-focus,El bebe comia muy bien,21,0,0,1,1.556,1.14,0.41600000000000015
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,chilean,mismatch,interrogative-total-yn,Mi novio viene del lago,22,1,1,1,1.92,1.29,0.6299999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,argentine,mismatch,declarative-broad-focus,La maestra vive en Paris,23,0,0,1,1.932,1.43,0.502
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,argentine,mismatch,declarative-narrow-focus,Mi madre come la fruta,24,0,0,1,1.621,1.41,0.21100000000000008
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,andalusian,match,declarative-broad-focus,David leia el libro,25,0,0,1,1.754,1.43,0.32400000000000007
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,castilian,mismatch,interrogative-total-yn,La nina lava el plato,26,1,1,1,2.022,1.45,0.5719999999999998
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,puertorican,match,declarative-narrow-focus,Ana lleva el abrigo,27,0,0,1,1.405,1,0.405
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,cuban,match,interrogative-partial-wh,Cuando bebia el vino,28,1,1,1,1.527,1.12,0.4069999999999998
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,peruvian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,29,1,0,0,2.593,1.52,1.073
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,declarative-broad-focus,Mi tia odia la lluvia,30,0,0,1,2.1,1.63,0.4700000000000002
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,mexican,match,interrogative-total-yn,Ana lleva el abrigo,31,1,1,1,1.64,1.15,0.49
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,cuban,mismatch,declarative-broad-focus,El hombre mira la luna,32,0,0,1,1.959,1.13,0.8290000000000002
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,argentine,mismatch,interrogative-partial-wh,Cuando lavaba el plato,33,1,1,1,1.95,1.22,0.73
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,chilean,match,interrogative-total-yn,Marta abre el regalo,34,1,1,1,1.86,1.26,0.6000000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,andalusian,match,declarative-narrow-focus,Mariano habla del tiempo,35,0,0,1,2.15,1.64,0.51
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,mexican,match,interrogative-total-yn,Mariano habla del tiempo,36,1,1,1,1.818,1.36,0.45799999999999996
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-narrow-focus,El hombre mira la luna,37,0,0,1,1.923,1.28,0.643
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,cuban,mismatch,declarative-broad-focus,El bebe comia muy bien,38,0,0,1,1.75,1.32,0.42999999999999994
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,mexican,match,interrogative-partial-wh,Por que abre el regalo,39,1,1,1,1.738,1.13,0.6080000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-broad-focus,Mariano habla del tiempo,40,0,0,1,1.991,1.46,0.5310000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,peruvian,match,declarative-broad-focus,Maria bebe el vino,41,0,0,1,2.105,1.36,0.7449999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-broad-focus,La nina lava el plato,42,0,0,1,1.419,1.14,0.27900000000000014
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,argentine,match,declarative-narrow-focus,Daniel iba a Bolivia,43,0,0,1,1.478,1.27,0.20799999999999996
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,andalusian,match,declarative-narrow-focus,Marta abre el regalo,44,0,0,1,1.751,1.45,0.30099999999999993
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,argentine,match,declarative-broad-focus,Emilio ama la marcha,45,0,0,1,1.802,1.38,0.42200000000000015
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,puertorican,match,interrogative-total-yn,Maria bebe el vino,46,1,1,1,1.34,1,0.3400000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,mexican,mismatch,declarative-broad-focus,Mi madre come la fruta,47,0,0,1,1.689,1.26,0.42900000000000005
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,castilian,match,interrogative-partial-wh,Cuando vendia el carro,48,1,1,1,1.484,1.36,0.12399999999999989
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,chilean,mismatch,interrogative-total-yn,El hombre mira la luna,49,1,0,0,1.367,1.18,0.18700000000000006
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,peruvian,mismatch,interrogative-partial-wh,Cuando comia la fruta,50,1,0,0,1.922,1.54,0.3819999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,argentine,mismatch,declarative-broad-focus,El nino oye el rio,51,0,0,1,1.784,1.56,0.22399999999999998
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,peruvian,match,declarative-broad-focus,Manuela vende el carro,52,0,0,1,1.172,1.52,-0.3480000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-narrow-focus,La nina lava el plato,53,0,0,1,1.869,1.14,0.7290000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,argentine,match,declarative-broad-focus,Daniel iba a Bolivia,54,0,0,1,1.89,1.35,0.5399999999999998
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,chilean,mismatch,interrogative-total-yn,La maestra vive en Paris,55,1,1,1,2.124,1.3,0.8240000000000001
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,puertorican,match,interrogative-partial-wh,Por que ama la navidad,56,1,1,1,1.65,1.17,0.48
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,andalusian,match,interrogative-total-yn,Daniel iba a Bolivia,57,1,1,1,1.5,1.34,0.15999999999999992
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,andalusian,match,interrogative-total-yn,Emilio ama la marcha,58,1,1,1,1.538,1.38,0.15800000000000014
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,mexican,mismatch,interrogative-partial-wh,Por que desayuna muy bien,59,1,1,1,1.577,1.33,0.2469999999999999
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,mexican,mismatch,declarative-narrow-focus,El nino oye el rio,60,0,0,1,2.057,1.23,0.827
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,peruvian,match,interrogative-total-yn,David leia el libro,61,1,1,1,2.017,1.38,0.637
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,castilian,mismatch,interrogative-partial-wh,Cuando miraba la luna,62,1,1,1,1.622,1.32,0.30200000000000005
midd19,learner,Midwest,Mexico,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,castilian,match,declarative-narrow-focus,Maria bebe el vino,63,0,0,1,1.635,1.31,0.32499999999999996
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,peruvian,match,interrogative-total-yn,Marta abre el regalo,0,1,1,1,8.787285,1.53,7.257285
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,peruvian,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1,2.48614,1.56,0.9261399999999997
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,castilian,match,interrogative-partial-wh,Por que iba a Bolivia,2,1,1,1,2.79876,1.45,1.3487600000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-narrow-focus,La nina lava el plato,3,0,0,1,1.85393,1.14,0.7139300000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,mexican,mismatch,interrogative-total-yn,La nina lava el plato,4,1,1,1,2.01402,1.25,0.7640199999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,andalusian,match,declarative-broad-focus,Manuela vende el carro,5,0,0,1,2.284125,1.25,1.034125
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,6,1,1,1,4.80589,1.22,3.58589
